domain,flag_description,dataset
top-buzz.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
arretsurimages.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
henrymakow.wordpress.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lepique.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
freewiseman.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
i24news.tv,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzdefr.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
entre-mamans.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
morandinisante.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
denyaplus.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
troprigolo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzutopia.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
islamisme.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
confidentielles.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
alterinfo.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
quel-monde.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzdeouf.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
trumpfast.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.whatsupic.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
telestar.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
newvibe.ca,flagged,https://www.lemonde.fr/webservice/decodex/updates
20minutes.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mondialisation.ca,flagged,https://www.lemonde.fr/webservice/decodex/updates
lavie.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lepopulaire.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lastucerie.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
presidentielle-2017.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
nos-medias.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
politis.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
reinformation.tv,flagged,https://www.lemonde.fr/webservice/decodex/updates
europe-israel.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
contre-info.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lamontagne.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
info-contre-info.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
diatala.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
hitek.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lescrutateur.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
flashinfo.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
topito.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
sudinfo.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
gentside.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
payetonsmile.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fimina.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
civilwarineurope.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
astuces-femmes.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
rtl.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
people.bfmpro.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
familysante.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
franbuzz.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lanouvellerepublique.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
scienceinfo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
onsaitcequonveutquonsache.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesechos.fr/idees-debats/cercle,flagged,https://www.lemonde.fr/webservice/decodex/updates
la-chronique-agora.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
leplus.nouvelobs.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
francebleu.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nossenateurs.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mondebuzz.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
rfi.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
dna.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
feroce.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
paslinfo.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
swagactu.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
topibuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
paris-normandie.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rtbf.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
grazia.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
latriburne.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
nice-provence.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
jeuxvideo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
boursorama.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
avortement.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
glamourparis.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
liberation.fr/debats,flagged,https://www.lemonde.fr/webservice/decodex/updates
votreargent.lexpress.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
limportant.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
horsdevospenses0833.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
minute-hebdo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nnettle.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ayoye.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
desencyclopedie.wikia.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
worldtvdesinfo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
crazyplanet.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
osons-rever.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzz4net.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
le6emetiroir.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
in-storyletter.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
blaguedunet.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lalsace.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
denverpost.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
numerama.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
jeuxvideo.com/forums,flagged,https://www.lemonde.fr/webservice/decodex/updates
purfi.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
sciencesetavenir.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
chaoscontrole.canalblog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
vosgesmatin.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
reptiliens.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lemagsante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
professeur-joyeux.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
branched.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
kontrekulture.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesalonbeige.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
allosante.eu,flagged,https://www.lemonde.fr/webservice/decodex/updates
bvoltaire.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
libertytoday.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
ivg.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
madame.lefigaro.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mysondage.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
thestatelyharold.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
dirtybiology.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
sante-nutrition.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
science-et-vie.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzztrucs.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
reseausherlockholmes.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
pauljorion.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
snopes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr-online.de,flagged,https://www.lemonde.fr/webservice/decodex/updates
francetvinfo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
reporterre.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
apr-news.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lasardineduport.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
michelcollon.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesbrindherbes.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
vactruth.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
investigaction.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
liberation.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzsurnet.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
premium.lefigaro.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nordpresse.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
sanslimitesn.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
quenelplus.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
1001trucscoolsafaire.ovh,flagged,https://www.lemonde.fr/webservice/decodex/updates
polemia.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
mashable.france24.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bbc.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lcp.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
infoetsecret.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
slate.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
melty.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
astucerie.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
stevequayle.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
thestar.ie,flagged,https://www.lemonde.fr/webservice/decodex/updates
capital.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lagauchematuer.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
20minutes.fr.truemindword.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pluxactu.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lapressedelamanche.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
cosmopolitan.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lengadoc-info.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
eddenya.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
linternaute.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ruptly.tv/home,flagged,https://www.lemonde.fr/webservice/decodex/updates
artdevivresain.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
leouestfranc.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
liberaphion.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
diktacratie.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pizzabottle.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
lopinion.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
histoires-paranormales.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lelab.europe1.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
leweek.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
dansquelmondevit-on.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
snapchat.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
historia.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
infos-toulouse.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.metapedia.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
quivo.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzbeed.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
parisvox.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
darons.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
news7pm.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
rebellyon.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
demotivateur.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lavraiedemocratie.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
mouv.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
hoax-slayer.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
leschroniquesderorschach.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ca-doit-se-savoir.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
golfinvestigation.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ledauphine.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
myastuces.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
e-sante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fr.sputniknews.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
reponseatout.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
bestsante.co,flagged,https://www.lemonde.fr/webservice/decodex/updates
brujitafr.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
brandonturbeville.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lepique-21.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
wikiberal.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
coindubuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
vivonsmieux.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lamarseillaise.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
astuces-hijab.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
tempsreel.nouvelobs.com/rue89,flagged,https://www.lemonde.fr/webservice/decodex/updates
libre-info.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
etienne.chouard.free.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
arte.tv/fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
boucherie-ovalie.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
echelledejacob.blogspot.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
24matins.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
loolbook.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ameli-sante.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
paris-luttes.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
bfmtv.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
astuce-du-jour.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
lechorepublicain.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rts.ch,flagged,https://www.lemonde.fr/webservice/decodex/updates
korben.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
christianophobie.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesjours.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesoir.be,flagged,https://www.lemonde.fr/webservice/decodex/updates
cercledesvolontaires.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
leseum.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
telez.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rhonealpesinfo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
meta.tv,flagged,https://www.lemonde.fr/webservice/decodex/updates
lenouveleconomiste.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzsantedejour.site,flagged,https://www.lemonde.fr/webservice/decodex/updates
bilboquet-magazine.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
crash-aerien.aero,flagged,https://www.lemonde.fr/webservice/decodex/updates
delitdimages.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
bfmbusiness.bfmtv.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
monopinionlibre.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tfi-info.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
theonion.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lemonde24h.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
dernieresnouvellesdudragon.blogspot.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lci.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
actualitesdujour.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
gamekult.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
radiocockpit.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
rue89lyon.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
les-crises.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
tf1.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mediapart.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
lundi.am,flagged,https://www.lemonde.fr/webservice/decodex/updates
doctissimo.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
buzzvrai.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
corsemachin.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesechos.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
mondedutanks.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
telegramme2france.jimdo.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
brut.live,flagged,https://www.lemonde.fr/webservice/decodex/updates
debunkersdehoax.org,flagged,https://www.lemonde.fr/webservice/decodex/updates
konbini.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
culture-people.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
centrepresseaveyron.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ojim.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
cyceon.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
wikihow.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
minutebuzz.top,flagged,https://www.lemonde.fr/webservice/decodex/updates
blog.mondediplo.net,flagged,https://www.lemonde.fr/webservice/decodex/updates
lequipe.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
fakirpresse.info,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesmistinguettes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
resistancerepublicaine.eu,flagged,https://www.lemonde.fr/webservice/decodex/updates
info24.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
pointdevue.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
nextinpact.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
afripulse.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
notretemps.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
quebuzz.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
mk-polis2.eklablog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
pilulerouge.over-blog.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lesmoutonsenrages.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
ripostelaique.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
santeplusmag.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
alsace-actu.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
demicmedia.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ft.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
francaisdefrance.wordpress.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
lebreviairedespatriotes.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
jeune-nation.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
ladepeche.fr,flagged,https://www.lemonde.fr/webservice/decodex/updates
siteofficieldesjournalistes.com,flagged,https://www.lemonde.fr/webservice/decodex/updates
aetos-apokalypsis.com,conspiracy,https://bit.ly/2GZckPS
alarm.rodos-island.gr,conspiracy,https://bit.ly/2GZckPS
allnewz.gr,conspiracy,https://bit.ly/2GZckPS
apocalypsejohn.com,conspiracy,https://bit.ly/2GZckPS
attikanea.blogspot.com,conspiracy,https://bit.ly/2GZckPS
awakengr.com,pseudoscience,https://bit.ly/2GZckPS
dete.gr,misinformation,https://bit.ly/2GZckPS
diaforetiko.gr,clickbait,https://bit.ly/2GZckPS
doureiostupos.gr,clickbait,https://bit.ly/2GZckPS
drmouroutis.com,pseudoscience,https://bit.ly/2GZckPS
egerssi.gr,misinformation,https://bit.ly/2GZckPS
el.gr,conspiracy,https://bit.ly/2GZckPS
ellaniapili.blogspot.com,conspiracy,https://bit.ly/2GZckPS
ellinikiafipnisis.blogspot.com,hate,https://bit.ly/2GZckPS
elliniko-fenomeno.gr,misinformation,https://bit.ly/2GZckPS
emedi.gr,pseudoscience,https://bit.ly/2GZckPS
espressonews.gr,clickbait,https://bit.ly/2GZckPS
ethnikometopo.gr,hate,https://bit.ly/2GZckPS
ethnikosmaxitis.gr,hate,https://bit.ly/2GZckPS
factaholics.com,clickbait,https://bit.ly/2GZckPS
fanpage.gr,clickbait,https://bit.ly/2GZckPS
fimes.gr,misinformation,https://bit.ly/2GZckPS
fraptime.eu,clickbait,https://bit.ly/2GZckPS
freegossip.gr,clickbait,https://bit.ly/2GZckPS
gossip-tv.gr,clickbait,https://bit.ly/2GZckPS
greek-dutch-truth.blogspot.com,misinformation,https://bit.ly/2GZckPS
greeknewsondemand.com,conspiracy,https://bit.ly/2GZckPS
grothia.gr,conspiracy,https://bit.ly/2GZckPS
igata.gr,conspiracy,https://bit.ly/2GZckPS
indobserver.blogspot.com,misinformation,https://bit.ly/2GZckPS
kastamonitis.blogspot.com,conspiracy,https://bit.ly/2GZckPS
katohika.gr,conspiracy,https://bit.ly/2GZckPS
kourdistoportocali.com,misinformation,https://bit.ly/2GZckPS
koyzoylo.gr,clickbait,https://bit.ly/2GZckPS
liakonews.gr,conspiracy,https://bit.ly/2GZckPS
makeleio.gr,misinformation,https://bit.ly/2GZckPS
mati-grnews.blogspot.com,clickbait,https://bit.ly/2GZckPS
naturalsoul.gr,pseudoscience,https://bit.ly/2GZckPS
news-tora.eu,clickbait,https://bit.ly/2GZckPS
newsbomb.gr,clickbait,https://bit.ly/2GZckPS
newsnowgr.com,clickbait,https://bit.ly/2GZckPS
nikosxeiladakis.gr,conspiracy,https://bit.ly/2GZckPS
olympia.gr,misinformation,https://bit.ly/2GZckPS
oparlapipas.gr,misinformation,https://bit.ly/2GZckPS
oroskopos.gr,pseudoscience,https://bit.ly/2GZckPS
pentapostagma.gr,conspiracy,https://bit.ly/2GZckPS
periodista.gr,misinformation,https://bit.ly/2GZckPS
police-voice.blogspot.com,misinformation,https://bit.ly/2GZckPS
prisonplanet.gr,conspiracy,https://bit.ly/2GZckPS
pronews.gr,misinformation,https://bit.ly/2GZckPS
rodokipos.com,pseudoscience,https://bit.ly/2GZckPS
scoops.gr,misinformation,https://bit.ly/2GZckPS
skeftomasteellhnika.blogspot.com,misinformation,https://bit.ly/2GZckPS
stilpon.blogspot.com,clickbait,https://bit.ly/2GZckPS
stoxos.gr,hate,https://bit.ly/2GZckPS
thesecretrealtruth.blogspot.com,conspiracy,https://bit.ly/2GZckPS
tilestwra.com,clickbait,https://bit.ly/2GZckPS
tokoulouri.com,satire,https://bit.ly/2GZckPS
tovatraxi.com,satire,https://bit.ly/2GZckPS
trelokouneli.gr,clickbait,https://bit.ly/2GZckPS
triklopodia.gr,clickbait,https://bit.ly/2GZckPS
tromaktiko.gr,clickbait,https://bit.ly/2GZckPS
true.gr,clickbait,https://bit.ly/2GZckPS
viosyn.gr,pseudoscience,https://bit.ly/2GZckPS
viralgreece.eu,clickbait,https://bit.ly/2GZckPS
voicenews.gr,misinformation,https://bit.ly/2GZckPS
xeroteana.com,satire,https://bit.ly/2GZckPS
xryshaygh.com,hate,https://bit.ly/2GZckPS
zone.com.gr,pseudoscience,https://bit.ly/2GZckPS
notiziepericolose.blogspot.it,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilcorrieredellanotte.it,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilmattoquotidiano.it,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ioco.altervista.org,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilmessaggio.it,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilcorriere.cloud,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilfattoquotidaino.it,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
ilquotidaino.wordpress.com,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
liberogiornale.com,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
notiziariosegreto.wordpress.com,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
superbamente.com,satire,bufale.net/home/the-black-list-la-lista-nera-del-web
anno3000.altervista.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
dionidream.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
ilmondodinoidonne.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
lastella.altervista.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
rimediprodottinaturali.net,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
segnidalcielo.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
pianetablunews.wordpress.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
saltoquantico.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
attivotv.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
autismovaccini.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
vacciniinforma.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
jedanews.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
notiziespericolate.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
stampa-lazio.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
actionweb24.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
devinformarti.blogspot.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
imolaoggi.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
italianiperlapatria.info,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
scenarieconomici.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
voxnews.info,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
informarexresistere.fr,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
piovegovernoladro.info,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
breaknotizie.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
controinformo.eu,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
direttanews24.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
fascinazione.info,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
tg5stelle.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
tuttoinweb.com,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
blogopenyoureyes.altervista.org ,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
cvdiariodelpollinho.altervista.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
ilbazarinformazione.blogspot.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
informare.over-blog.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
notizieinmovimentonews.blogspot.it,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
tg-quotidiano.org,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web 
imolaoggi.it ,misinformation,bufale.net/home/the-black-list-la-lista-nera-del-web
